text,label,preds
"What is a movie script? The written text of a movie, including the dialogue and descriptions of the setting and actions.",0,0
Who is Tom Hanks? A famous actor and filmmaker.,0,0
What is a celebrity gossip magazine? A type of publication that reports on the personal lives and activities of famous people.,0,0
Who is Sandra Bullock? A famous actress and film producer.,0,0
"What is a movie soundtrack? The music that accompanies a movie, often released as an album.",0,0
Who is Robert Downey Jr.? A famous actor known for his role as Iron Man in the Marvel Cinematic Universe.,0,0
"What is a movie premiere? The first public showing of a movie, often attended by the cast and crew.",0,0
"Who is Angelina Jolie? A famous actress, filmmaker, and humanitarian.",0,0
"What is a film festival? A public event where movies are screened to an audience, often with awards given to the best ones.",0,0
Who is Robert Pattinson? A famous actor known for his role in the Twilight movie series.,0,0
What is a movie ticket? A piece of paper or digital document that grants entry to a movie theater.,0,0
"Who is Miley Cyrus? A popular singer, songwriter, and actress.",0,0
"What is a film editor? A person who assembles, cuts, and manipulates the images and sounds of a movie to create the final film.",0,0
Who is Chris Hemsworth? A famous actor known for his role as Thor in the Marvel Cinematic Universe.,0,0
What is a movie sequels? A follow-up movie that continues or expands on the story or characters of a previous movie.,0,0
Who is Emma Watson? A famous actress known for her role as Hermione Granger in the Harry Potter movie series.,0,0
"What is a film genre? A category of movies that share similar themes, subjects, or styles.",0,0
"Who is Mark Wahlberg? A famous actor, producer, and former rapper.",0,0
What is a movie studio? A company that produces and distributes movies.,0,0
Who is Natalie Portman? A famous actress and filmmaker.,0,0
"What is a movie rating? A system that designates the appropriate age group for a movie, based on its content.",0,0
What is the color of leaves? Green,0,0
What is the color of the sky? Blue,0,0
What is the color of the sun? Yellow,0,0
What is the color of grass? Green,0,0
What is the shape of the moon? Circle,0,0
What is the color of flowers? Various colors,0,0
What comes out of clouds? Rain,0,0
What do bees make? Honey,0,0
What is found in an apple? Seeds,0,0
What do birds use to fly? Wings,0,0
What does a tree have that helps it breathe? Leaves,0,0
What do we use a fishing rod for? To catch fish,0,0
What lives in the water and has gills for breathing? Fish,0,0
What do butterflies start out as? Caterpillars,0,0
What do we use a watering can for? To water plants,0,0
What do tadpoles turn into? Frogs,0,0
What is the largest animal on Earth? Blue whale,0,0
What kind of animal is known for having stripes? Zebra,0,0
What is a natural source of light in the sky at night? Moon,0,0
What do we call the frozen water that falls from the sky in winter? Snow,0,0
What kind of animal is known for carrying its house on its back? Snail,0,0
What do we call the process of leaves changing colors and falling off a tree in the fall? Autumn,0,0
What do we call the planet we live on? Earth,0,0
What kind of animal is known for having two humps on its back? Camel,0,0
What is the name of the season when trees start to grow new leaves and flowers start to bloom? Spring,0,0
What kind of animal is known for having a long neck? Giraffe,0,0
What do we call the season when the weather starts to get cold and leaves start falling off trees? Fall/Autumn,0,0
What do we call the layer of gases that surround the Earth? Atmosphere,0,0
What is another name for a mountain of snow? Snowy Mountain/ Snow Mountain,0,0
