,text,source,label,reliability,bias
5835,"""We already have things on the calendar,"" said the Democratic staffer, noting that right now, it doesn't appear as if tax cuts will come before these measures that are already in the queue.",huffpost,0,37.82,-10.75
5829,"If it happens tonight, any of the bills could come before the Senate for a vote on proceeding to full debate as soon as Friday or possibly early next week.",huffpost,0,37.82,-10.75
6250,"In a letter dated Thursday, the GOP committee members accused Schiff of standing “at the center of a well-orchestrated media campaign” about a possible Trump-Russia connection.",huffpost,0,37.82,-10.75
7193,"National Security Adviser Susan Rice warned that Israeli Prime Minister Benjamin Netanyahu’s upcoming Capitol Hill address will be a “destructive” force in long-standing U.S.-Israel relations, adding more political acrimony to the already contentious visit.",fox-news,0,35.44,11.06
6518,"The line was an unscripted addition to a speech in which Bloomberg criticized Democrats, but argued that Trump was a “dangerous demagogue” and a bad businessman who would be a disastrous president.",huffpost,0,37.82,-10.75
4046,"Under federal law, justices must step aside from cases where their “impartiality might reasonably be questioned” ― and they did so in 180 cases during the court’s last term, according to a new analysis by Fix the Court, a group that pushes for structural reform at the Supreme Court.",huffpost,0,37.82,-10.75
1473,"In a pair of evening tweets, Mr. Trump seemed to hold out hope of an agreement, writing: “I remain ready and willing to work with Democrats to pass a bill that secures our borders, supports the agents and officers on the ground, and keeps America Safe.",the-new-york-times,0,40.94,-7.94
2244,"Both Democrats and Republicans have denounced the remarks, as many legislators called for a special session to at least rebuke the governor over his latest tirade.",the-new-york-times,0,40.94,-7.94
725,"Wisconsin GOP Chairman Reince Preibus, recently resigned RNC political director Gentry Collins, former U.S. ambassador Ann Wagner and former Michigan GOP chairman Saul Anuzis also round out the list.",huffpost,0,37.82,-10.75
4541,"On Sunday, Akin prompted outrage with his response to a question about supporting abortion in the case of rape.",huffpost,1,37.82,-10.75
49,"The problem is, those views are wrong.”",fox-news,0,35.44,11.06
6251,The group even went so far as to link Schiff to leaked information about the investigation.,huffpost,1,37.82,-10.75
5943,"After Mr. Horowitz uncovered the texts, Mr. Mueller, who had by then taken over the investigation, removed Mr. Strzok from his team. ",the-new-york-times,0,40.94,-7.94
3130,"Investigators identified Sayoc based on a fingerprint found on the package sent to Waters and a DNA sample from a previous arrest in Florida, DOJ officials said Friday.",huffpost,0,37.82,-10.75
887,"Trump said he wanted to make sure there's no ""conflict of interest"" in case he decides to run as a third-party candidate next year.",fox-news,0,35.44,11.06
6984,"""She's going to get a very detailed briefing from her legal team, and give the proponents their best shot, and the opponents their best shot,"" he said.",fox-news,0,35.44,11.06
4405,Reid later apologized for his stance and reversed it in 1999.,fox-news,0,35.44,11.06
2893,"Mr. Romney has, over the years, made it clear that his opposition to same-sex marriage and civil unions is a deeply held moral conviction, and he has not shied from using strong language to describe the offense he has taken to its introduction.",the-new-york-times,0,40.94,-7.94
5515,"The Vermont senator said he still plans to compete in next Tuesday’s Washington, D.C., primary, the final contest on the calendar.",fox-news,0,35.44,11.06
7207,U.S. and Iranian officials reported progress in negotiations this week on a deal that would clamp down on Tehran's nuclear activities for at least 10 years but then slowly ease restrictions.,fox-news,0,35.44,11.06
516,"If things were done right in the beginning, all this wouldn’t have to be.”",huffpost,0,37.82,-10.75
3168,"“Anyone who has in any way been a critic, publicly been a critic of President Trump, needs to be on an extra alert.”",the-new-york-times,0,40.94,-7.94
2949,"Cleaver, D-Mo., also said he was spit on.",huffpost,0,37.82,-10.75
3849,"""He’s going to take them to the desert, and if they think that they will benefit with an administration led by Donald Trump, they’re wrong.",fox-news,0,35.44,11.06
139,"""We fail to show the American people that imperfection is not to be feared and that our ability to constantly improve on what the Founders gave us is a blessing, not a reason for divisiveness.""",fox-news,1,35.44,11.06
4581,"At the same time, he took the rare step of moving to declassify information about the programs as he sought to defend them against criticism.",fox-news,0,35.44,11.06
3852,"This nation is going to fail if it falls into the hands of a crazy man.""",fox-news,1,35.44,11.06
3995,"Ms. Klobuchar, however, illustrates why the Democratic base may find it difficult to inflict payback: She is broadly popular with liberals in Minnesota, and the shutdown fight has come late enough in the congressional calendar to leave any would-be challenger with little time to prepare.",the-new-york-times,0,40.94,-7.94
3197,Dowd attempted to explain Sunday that the tweet was referring to then-acting Attorney General Sally Yates telling White House Counsel Don McGahn in January that Flynn had “given the agents the same story he gave the vice president.”,fox-news,0,35.44,11.06
4231,Both sides were tightlipped about the surprise Sunday afternoon meeting.,fox-news,0,35.44,11.06
112,“A Romney-Ryan administration will restore the funding to Medicare.”,the-new-york-times,0,40.94,-7.94
3195,Trump said earlier this year that he fired Flynn only for lying to Vice President Pence about the issue.,fox-news,0,35.44,11.06
463,"Police searched his car, going through the trunk and looking under the seats.",fox-news,0,35.44,11.06
4927,"Human Rights Campaign President Chad Griffin said that, because of today’s ruling, “committed and loving gay and lesbian married couples will now be treated equally under our nation’s federal tax laws, regardless of what state they call home.”",fox-news,0,35.44,11.06
1233,"Roger Stone, an eccentric longtime Republican strategist with a tattoo of Richard Nixon’s face on his back, was arrested early Friday on criminal charges that include obstruction of an official proceeding, false statements and witness tampering.",huffpost,1,37.82,-10.75
3250,"A Facebook executive apologized last month for mistreating Diamond and Silk -- two pro-Trump personalities who have long claimed they are being censored by the platform, but the company has also denied being biased against conservatives.",fox-news,0,35.44,11.06
594,"Christie's favorability rating among voters skyrocketed after he made himself visible through interviews, press conferences and tours of storm damage during the disaster.",huffpost,0,37.82,-10.75
4847,"Mr. Obama has often hailed the progress on gay rights that has been made during his presidency, especially the decision by the United States Supreme Court to allow same-sex marriage.",the-new-york-times,0,40.94,-7.94
450,"Safari Club International, a trophy-hunting organization that sued the Obama administration in 2014 in an effort to challenge the ban and was the first to report the policy change on Tuesday, lashed out against the news media and “anti-hunters” for swaying the Trump administration to lift the trophy ban.",the-new-york-times,0,40.94,-7.94
4477,"“Now they’re saying I can do it just with an executive order,” Mr. Trump said.",the-new-york-times,0,40.94,-7.94
3277,"In the case of Mr. Jones, it did not initially join the other major platforms in removing his content, and has since taken relatively minor steps against him.",the-new-york-times,0,40.94,-7.94
6224,"“Congressman Adam Schiff, who spent two years knowingly and unlawfully lying and leaking, should be forced to resign from Congress!”",fox-news,0,35.44,11.06
4672,"Ocasio-Cortez, the Democratic socialist lawmaker from New York, went on Twitter to weigh in, accusing the GOP of a having a double standard.",fox-news,0,35.44,11.06
312,"""Teachers should teach.""",fox-news,0,35.44,11.06
3960,"By noon, their own ostensible allies in Congress had buckled.",the-new-york-times,0,40.94,-7.94
5921,"Mr. Trump’s victory traces back to June, when Mr. Strzok’s conduct was laid out in a wide-ranging inspector general’s report on how the F.B.I. handled the investigation of Hillary Clinton’s emails in the run-up to the 2016 election. ",the-new-york-times,0,40.94,-7.94
